62	31-Jan-20	8:53:00	1	0	1	0	MT	0	1	6	0	0	0	8	3	3	5	0	2	0	4	0	6	2	3	4	0	0	0	0	0	6	0	0	0	6	4	2	6	7	4
62	31-Jan-20	8:53:00	1	0	1	0	CT	0	1	8	2	5	0	11	9	9	10	0	6	0	6	3	9	19	6	11	0	0	0	4	2	11	0	0	0	19	6	2	10	11	16
63	31-Jan-20	8:54:00	1	0	1	0	MT	0	1	7	2	2	0	7	1	6	6	0	0	0	3	1	6	0	6	6	0	0	0	0	0	6	0	0	0	5	4	0	3	5	5
63	31-Jan-20	8:54:00	1	0	1	0	CT	0	1	10	23	11	0	10	8	16	11	7	4	9	10	2	8	4	9	9	0	0	0	2	0	10	0	6	0	11	8	1	4	9	10
64	31-Jan-20	8:55:00	1	0	1	0	MT	0	1	5	1	1	0	2	2	5	3	0	2	3	5	3	3	3	3	4	0	0	0	1	0	5	0	0	0	7	5	2	5	6	3
64	31-Jan-20	8:55:00	1	0	1	0	CT	0	1	7	6	7	0	4	21	9	6	0	5	7	7	10	6	13	6	8	0	0	0	13	0	9	0	5	0	18	15	28	12	8	5
65	31-Jan-20	8:56:00	1	0	1	0	MT	0	1	6	0	1	0	3	3	5	6	0	1	3	4	0	3	0	3	4	0	0	0	1	0	4	0	0	0	4	5	1	4	3	6
65	31-Jan-20	8:56:00	1	0	1	0	CT	0	1	8	0	8	0	4	7	14	8	0	3	4	6	0	4	4	8	5	0	0	0	13	1	8	0	6	0	7	6	1	6	5	13
66	31-Jan-20	8:57:00	1	0	1	0	MT	0	1	3	3	1	0	6	2	6	6	0	2	6	2	3	3	2	0	2	0	0	0	4	0	6	0	0	0	6	3	3	5	6	6
66	31-Jan-20	8:57:00	1	0	1	0	CT	0	1	5	5	12	5	10	8	10	9	0	4	9	5	5	4	5	3	7	0	0	0	20	2	8	0	0	0	11	9	7	8	9	11
67	31-Jan-20	8:58:00	1	0	1	0	MT	0	1	6	3	0	3	8	1	6	4	2	4	8	4	0	3	1	3	3	0	0	0	3	0	5	1	0	0	6	3	3	4	3	5
